힘들어,힘듦
조금 힘들어,힘듦
힘드네,힘듦
조금 힘드네,힘듦
좀 힘드네,힘듦
좀 힘들어,힘듦
살짝 힘드네,힘듦
살짝 힘들어,힘듦
많이 힘들어,힘듦
많이 힘드네,힘듦
많이 힘들다,힘듦
힘들다,힘듦
조금 힘들다,힘듦
살짝 힘들다,힘듦
좀 힘들다,힘듦
아 함들어,힘듦
아 힘들다,힘듦
아 힘드네,힘듦
저거 힘드네,힘들
이거 힘드네,힘듦
그거 힘들어,힘들
저거 힘들다,힘듦
이거 힘들어,힘듦
완전 힘들어,힘듦
힘든 것 같아,힘듦
좀 힘든 것 같아,힘듦
조금 힘든 것 같아,힘듦
이거 좀 힘든 것 같아,힘듦
이거 조금 힘들 것 같아,힘듦
이거 조금 힘든 것 같아,힘듦
이거 좀 힘들 것 같아,힘듦
저거 조금 힘들 것 같아,힘듦
저거 조금 힘든 것 같아,힘듦
저거 좀 힘든 것 같아,힘듦
저거 좀 힘들 것 같아,힘듦
이거 완전 힘들어,힘듦
저거 완전 힘들어,힘듦
그거 완전 힘들어,힘듦
이거 좀 힘드네,힘듦
이거 조금 힘드네,힘듦
저거 좀 힘드네,힘듦
저거 조금 힘드네,힘듦
이거 살짝 힘드네,힘듦
저거 살짝 힘드네,힘듦
힘들다고,힘듦
힘들었어,힘듦
힘들 것 같아,힘듦
힘들 것 같은데,힘듦
좀 힘들었어,힘듦
살짝 힘들었어,힘듦
완전 힘들었어,
