그니까 진짜,공감
정말 그렇네,공감
진짜 그렇네,공감
공감되네,공감
공감된다,공감
정말 공감돼,공감
맞아 그렇지,공감
맞아 맞아,공감
맞아 정말 그래,공감
응 진짜 공감,공감
맞는 것 같아,공감
맞네 맞아,공감
진짜 그렇네,공감
하긴 그렇지,공감
그렇긴 하지,공감
그렇긴 해,공감
그렇지 그래,공감
맞아 그거야,공감
맞아 바로 그거지,공감
그렇다니까 참,공감
그렇다니깐,공감
그게 맞지,공감
맞아 맞아 진짜 그래,공감
맞아 그렇네,공감
그러고 보니 그렇네,공감
그러고 보니 그래,공감
해보니 그러네,공감
보니까 그러네,공감
아하 그러네,공감
아하 그렇네,공감
아하 그렇구나,공감
아 그렇구나,공감
해보니 그렇구나,공감
해보니까 그렇네,공감
보니 그랬었네,공감
아하 그랬었구나,공감
그랬었네,공감
그렇게 했었네,공감
맞아 그러고 보니 그래,공감
그러고 보니 그렇네,공감
공감 되는구나,공감
진짜 공감 돼,공감
공감 되는군,공감
공감돼서,공감
역시 공감 되네,공감
너 말에 공감 돼,공감
그니까 진짜요,공감
정말 그렇네요,공감
진짜 그렇네요,공감
공감되네요,공감
공감된다요,공감
정말 공감돼요,공감
맞아 그렇죠,공감
맞아 맞아요,공감
맞아 정말 그래요,공감
응 진짜 공감요,공감
맞는 것 같아요,공감
맞네 맞아요,공감
진짜 그렇네요,공감
하긴 그렇지요,공감
그렇긴 하죠,공감
그렇긴 해요,공감
그렇지 그래요,공감
맞아 그거네요,공감
맞아 바로 그거지요,공감
그렇다니까 참요,공감
그렇다니깐요,공감
그게 맞지요,공감
맞아 맞아 진짜 그래요,공감
맞아 그렇네요,공감
그러고 보니 그렇네요,공감
그러고 보니 그래요,공감
해보니 그러네요,공감
보니까 그러네요,공감
아하 그러네요,공감
아하 그렇네요,공감
아하 그렇구나요,공감
아 그렇구나요,공감
해보니 그렇구나요,공감
해보니까 그렇네요,공감
보니 그랬었네요,공감
아하 그랬었구나요,공감
그랬었네요,공감
그렇게 했었네요,공감
맞아 그러고 보니 그래요,공감
그러고 보니 그렇네요,공감
공감 되는구나요,공감
진짜 공감 돼요,공감
공감 되는군요,공감
공감돼서요,공감
역시 공감 되네요,공감
너 말에 공감 돼요,공감
