전주 LOCATION
맛집 O
추천해줘 O 

부산 LOCATION
맛집 O
추천해줘 O 

오늘 O 
뭐 O 
먹을까 O 

먹을 O
거 O
추천해줘 O 

뭐 O 
먹을지 O
알려주라 O 

뭐 O 
먹을까 O 

먹을 O
거 o
추천해줘 O 

서울 LOCATION
맛집 O
추천해줘 O 

대구 LOCATION
맛집 O
추천해줘 O 

공주 LOCATION
맛집 O
추천해줘 O 

서울 LOCATION
맛집 O
알려줘 O 

대구 LOCATION
맛집 O
알려줘 O 

울산 LOCATION
맛집 O
알려줘 O 

무안 LOCATION
마카롱 LOCATION
맛집 O
알려주라 O

양양 LOCATION
소시지 LOCATION
알려줘 O

강진 LOCATION
샤브샤브 LOCATION
추천해줘 O

전주 LOCATION
에 O
있는 O
맛집 O

부산 LOCATION
에 O
있는 O
맛집 O

광주 LOCATION
있는 O
맛집 O

전주 LOCATION
위치한 O
맛집 O

보성 LOCATION
위치한 O
맛집 O

고성 LOCATION
유명한 O
맛집 O
어디 O
있니 O

영암 LOCATION
소문난 O
맛집 O
어디야 O

서천 LOCATION
위치한 O
맛집 O
알려줘 O

사천 LOCATION
유명한 O
맛집 O

장항 LOCATION
소문난 O
맛집 O
알려줘 O

보성 LOCATION
이름 O
난 O
국수 LOCATION 
맛집 O
추천해줘 O

곡성 LOCATION
유명 O
우동 LOCATION 
맛집 O
추천해줘 O

창녕 LOCATION
소문 O
난 O
치킨 LOCATION 
맛집 O
추천해줘 O

서귀포 LOCATION
소문 O
스테이크 LOCATION 
맛집 O
추천해줘 O

세종 LOCATION
티비 O
나온 O
삼겹살 O 
맛집 O
추천해줘 O

보성 LOCATION
유명한 O
파스타 LOCATION
맛집 O
추천해줘 O

신안 LOCATION
월남쌈 LOCATION
알려줘 O

남원 LOCATION
목살 LOCATION
추천해줘 O

진도 LOCATION
곱창 LOCATION
맛집 O
알려줘 O

장흥 LOCATION
족발 LOCATION
