배고프니,배고프니
진심 배고팠냐,배고프니
배고팠니,배고프니
배고프니,배고프니
배고파 봤니 당신도,배고프니
진짜 배고프니,배고프니
너 지금 배고프니,배고프니
너 배고프니,배고프니
당신 배고파 봤니 너도,배고프니
너 진짜 배고프니,배고프니
걔 배고프니,배고프니
아까 진심 배고팠었지,배고프니
당신 배고프니,배고프니
너 지금 배고프니,배고프니
너 진심 배고팠냐,배고프니
아 엄청 배고프니,배고프니
완전 배고플거니 당신도 지금,배고프니
지금 너 완전 배고프니,배고프니
너 엄청 배고팠거든 지금,배고프니
지금 당신 엄청 배고프니,배고프니
너 엄청 배고팠니,배고프니
지금 너 배고팠니,배고프니
많이 배고팠니,배고프니
너 많이 배고팠니,배고프니
배고팠냐,배고프니
당신 정말 배고프니,배고프니
너 지금 배고프니,배고프니
너 진심 배고팠냐,배고프니
아 엄청 배고프니,배고프니
완전 배고파 봤니 당신도 지금,배고프니
지금 너 완전 배고프니,배고프니
너 엄청 배고팠거든 지금,배고프니
지금 당신 엄청 배고프니,배고프니
너 엄청 배고팠니,배고프니
지금 너 배고팠니,배고프니
많이 배고팠니,배고프니
당신 많이 배고팠니,배고프니
배고팠냐,배고프니
배고팠죠,배고프니
진심 배고팠냐,배고프니
배고팠시나요,배고프니
배고프신건가요,배고프니
배고프니,배고프니
진짜 배고팠죠,배고프니
당신 지금 배고프신건가요,배고프니
너 배고프니,배고프니
당신 진짜 배고팠셨죠,배고프니
걔 배고팠나요,배고프니
아까 진심 배고팠었지,배고프니
너무 배고팠나요,배고프니
너 지금 배고프니,배고프니
너 진심 배고팠냐,배고프니
아 엄청 배고팠셨죠,배고프니
완전 배고플거니 당신도 지금,배고프니
지금 너 완전 배고팠나요,배고프니
너 엄청 배고팠거든 지금,배고프니
지금 당신 엄청 배고프신건가요,배고프니
너 엄청 배고팠죠,배고프니
지금 너 배고팠나요,배고프니
많이 배고팠나요,배고프니
당신 많이 배고팠죠,배고프니
배고팠냐,배고프니
너 정말 배고프신건가요,배고프니
너 지금 배고팠나요,배고프니
너 진심 배고팠냐,배고프니
아 엄청 배고팠죠,배고프니
완전 배고플거니 너도 지금,배고프니
지금 너 완전 배고팠나요,배고프니
지금 너 엄청 배고프신건가요,배고프니
너 엄청 배고팠죠,배고프니
지금 너 배고팠죠,배고프니
많이 배고팠나요,배고프니
너 많이 배고팠나요,배고프니
배고팠냐,배고프니
너 배고팠냐,배고프니
혹시 배고팠냐,배고프니
너 혹시 그 거 배고팠니,배고프니
배고파 봤니,배고프니
진심 배고팠냐,배고프니
배고팠을거니,배고프니
배고프니,배고프니
배고플거니 당신도,배고프니
진짜 배고프니,배고프니
너 지금 배고프니,배고프니
너 배고프니,배고프니
당신 배고파 봤니 너도,배고프니
너 진짜 배고프니,배고프니
걔 배고프니,배고프니
아까 진심 배고팠었지,배고프니
당신 배고프니,배고프니
너 지금 배고프니,배고프니
너 진심 배고파 봤냐,배고프니
아 엄청 배고프니,배고프니
완전 배고플거니 당신도 지금,배고프니
지금 너 완전 배고프니,배고프니
너 엄청 배고팠거든 지금,배고프니
지금 당신 엄청 배고프니,배고프니
너 엄청 배고플 거니,배고프니
지금 너 배고플 거니,배고프니
많이 배고플 거니,배고프니
너 많이 배고플 거니,배고프니
배고팠냐,배고프니
당신 정말 배고프니,배고프니
너 지금 배고프니,배고프니
너 진심 배고플거냐,배고프니
아 엄청 배고프니,배고프니
완전 배고플거니 당신도 지금,배고프니
지금 너 완전 배고프니,배고프니
너 엄청 배고팠거든 지금,배고프니
지금 당신 엄청 배고프니,배고프니
너 엄청 배고플 거니,배고프니
지금 너 배고플 거니,배고프니
많이 배고플 거니,배고프니
당신 많이 배고플 거니,배고프니
배고팠냐,배고프니
배고팠죠,배고프니
진심 배고플거냐,배고프니
배고팠시나요,배고프니
배고팠셨나요,배고프니
배고프니,배고프니
진짜 배고팠죠,배고프니
당신 지금 배고팠셨나요,배고프니
너 배고프니,배고프니
당신 진짜 배고팠셨죠,배고프니
걔 배고팠나요,배고프니
아까 진심 배고팠었지,배고프니
너무 배고팠나요,배고프니
너 지금 배고프니,배고프니
너 진심 배고팠냐,배고프니
아 엄청 배고팠셨죠,배고프니
완전 배고파 봤니 당신도 지금,배고프니
지금 너 완전 배고팠나요,배고프니
너 엄청 배고팠거든 지금,배고프니
지금 당신 엄청 배고팠셨나요,배고프니
너 엄청 배고팠죠,배고프니
지금 너 배고팠나요,배고프니
많이 배고팠나요,배고프니
당신 많이 배고팠죠,배고프니
배고파 봤냐,배고프니
너 정말 배고팠셨나요,배고프니
너 지금 배고팠나요,배고프니
너 진심 배고파 봤냐,배고프니
아 엄청 배고팠죠,배고프니
완전 배고플거니 너도 지금,배고프니
지금 너 완전 배고팠나요,배고프니
지금 너 엄청 배고팠셨나요,배고프니
너 엄청 배고팠죠,배고프니
지금 너 배고팠죠,배고프니
많이 배고팠나요,배고프니
너 많이 배고팠나요,배고프니
배고팠냐,배고프니
너 배고팠냐,배고프니
혹시 배고팠냐,배고프니
너 혹시 그 거 배고플 거니,배고프니
